Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDR20,OUT027,2358.975291
FDW19,OUT019,6.600282596
FDU40,OUT049,3109.841659
FDK15,OUT045,1565.499384
DRF15,OUT035,2556.151908
FDQ25,OUT017,2818.877694
FDI48,OUT019,1.87167441
FDS49,OUT046,1341.85955
FDV22,OUT046,2497.189713
NCV42,OUT046,1803.118811
FDX26,OUT046,2875.626953
FDI33,OUT018,1261.725258
FDZ14,OUT049,2063.560539
FDG10,OUT013,1074.877507
FDM38,OUT018,703.8341095
FDG26,OUT027,5351.140655
FDH46,OUT035,1838.336273
FDN13,OUT018,1406.447167
FDU57,OUT035,2526.650442
NCI06,OUT046,2808.948376
FDM38,OUT045,923.3935029
NCG42,OUT010,246.5370937
FDL39,OUT045,2744.122436
FDT31,OUT019,1158.092624
FDV59,OUT013,3372.105456
FDB49,OUT035,1822.68185
FDD58,OUT049,1781.792364
DRN59,OUT046,887.7497337
FDX48,OUT049,2525.271645
FDQ11,OUT049,3981.373205
FDY12,OUT049,1083.017128
FDQ11,OUT045,3837.515534
DRI11,OUT017,1994.420949
FDY32,OUT027,4024.032226
FDS51,OUT045,1035.227969
FDR19,OUT010,465.012669
DRB13,OUT018,2690.733284
FDS21,OUT035,1277.622523
FDQ40,OUT045,2687.490259
NCE55,OUT013,2787.572619
FDX43,OUT027,4053.044671
FDS12,OUT049,2130.201938
DRK01,OUT027,3043.451638
FDN25,OUT017,1127.55656
FDB60,OUT046,3028.401996
FDQ13,OUT017,1531.242777
DRK13,OUT045,2984.009167
DRF25,OUT018,483.9286453
NCD42,OUT019,1.87167441
FDW25,OUT045,1381.303964
NCV29,OUT027,4256.354845
NCK42,OUT035,3449.620808
DRJ13,OUT027,3955.923761
DRD15,OUT017,3659.966906
FDM27,OUT045,2406.136752
FDZ50,OUT018,2616.490596
FDC04,OUT046,3707.195965
FDF50,OUT049,3134.564437
FDP15,OUT045,3855.163222
FDK46,OUT035,4087.963223
FDZ56,OUT018,2393.236332
FDY60,OUT049,2384.387557
FDB10,OUT035,3771.914893
FDR57,OUT045,2393.756774
FDU58,OUT049,3006.060327
FDH02,OUT046,1508.933482
FDP48,OUT013,2875.625174
FDI46,OUT035,3988.019712
FDW56,OUT013,3030.356305
NCM19,OUT010,1.87167441
FDS50,OUT027,4853.230483
FDK24,OUT013,904.9437979
FDO36,OUT017,2917.880337
FDK45,OUT027,3331.465568
NCL05,OUT045,804.4095929
FDL32,OUT018,1596.888342
FDA28,OUT049,2134.491604
FDY36,OUT018,1043.28686
FDP32,OUT018,1797.264384
FDL50,OUT046,2001.61312
DRC24,OUT049,2502.882445
NCS18,OUT017,1871.599217
FDD16,OUT017,1413.688756
NCV18,OUT013,1483.342412
FDX07,OUT046,2870.848264
NCZ05,OUT027,3181.513125
NCI31,OUT013,795.4800878
FDK14,OUT049,1523.317078
NCR06,OUT045,783.4502823
NCF54,OUT049,2809.484929
DRG23,OUT010,557.3548902
FDD53,OUT046,862.5751109
NCM31,OUT027,3693.647831
FDT16,OUT017,4076.973967
FDR40,OUT035,1517.020232
DRG25,OUT017,2974.475338
FDT10,OUT035,1252.410723
FDY32,OUT013,2610.037621
FDN50,OUT035,1719.352363
FDZ35,OUT019,1.87167441
NCP54,OUT045,1913.946136
NCD07,OUT035,1987.310671
FDS02,OUT018,2791.202994
DRN59,OUT018,668.1984198
DRB24,OUT013,2493.424467
FDP37,OUT027,3498.954167
DRB01,OUT018,2697.882729
FDR47,OUT046,3039.352084
NCM31,OUT010,432.19958
NCF06,OUT027,5392.081232
NCV17,OUT027,3548.474077
FDS10,OUT049,2887.980107
FDN52,OUT035,1633.670564
FDZ48,OUT013,1889.85123
FDJ48,OUT049,3887.186427
DRB13,OUT027,4410.559777
FDV59,OUT017,3437.653509
FDL32,OUT035,1977.338626
FDZ12,OUT035,2417.638577
NCR06,OUT027,2282.287493
FDP51,OUT017,2046.311615
FDY22,OUT013,2308.213825
FDZ38,OUT049,2773.737708
NCO54,OUT035,1166.691747
FDR23,OUT035,2889.358904
FDM38,OUT049,1113.007616
FDS25,OUT013,1876.530385
FDZ22,OUT013,1467.613635
FDZ20,OUT019,2071.053768
FDD45,OUT010,1.87167441
FDN03,OUT049,3889.030983
NCW30,OUT046,3936.132607
FDY24,OUT027,2488.457445
FDJ26,OUT019,1460.29391
FDM15,OUT049,2509.1282
NCW54,OUT027,2517.469889
FDA23,OUT045,1606.928984
FDA39,OUT019,1.87167441
FDZ12,OUT017,2397.129122
NCB42,OUT046,1896.439076
FDL16,OUT046,906.3382886
FDO24,OUT019,721.5933178
NCP42,OUT046,3001.72313
FDR19,OUT018,2082.418536
DRL01,OUT045,3510.028093
FDV37,OUT046,3084.582328
FDI41,OUT010,505.5014014
FDF58,OUT049,1225.293927
NCF43,OUT018,2007.160627
FDN02,OUT049,3275.937546
NCP41,OUT035,1925.936982
NCY17,OUT027,2342.305647
FDL58,OUT027,5480.170964
NCA30,OUT027,4378.161356
FDE46,OUT018,2131.412247
FDY38,OUT035,3691.42645
NCH29,OUT027,3063.88475
FDO20,OUT045,3800.9018
FDP44,OUT018,1450.736544
FDM02,OUT027,2965.897328
FDJ14,OUT027,2834.007241
FDH04,OUT010,1.87167441
DRK23,OUT046,3857.600252
NCW05,OUT046,1768.386811
FDF12,OUT049,2430.069646
FDL51,OUT019,1469.81411
FDN03,OUT018,3544.202474
DRJ37,OUT049,2484.331067
FDM12,OUT019,1125.694202
FDA16,OUT045,3342.013295
NCB07,OUT017,3147.306001
NCI17,OUT019,1.87167441
FDR51,OUT046,2375.760693
FDJ55,OUT045,3390.555161
NCZ17,OUT013,824.5297095
FDU25,OUT013,1120.144928
NCG18,OUT045,1657.426938
DRM11,OUT017,4046.946302
FDH16,OUT035,1696.059473
FDZ04,OUT018,859.0170853
NCX53,OUT035,2420.046509
FDX38,OUT027,2381.327313
FDX09,OUT046,2771.356599
NCW05,OUT018,1520.237721
NCS41,OUT017,2976.431426
FDI26,OUT046,2781.328644
NCZ41,OUT027,3491.390055
NCK06,OUT046,1994.049008
FDX23,OUT027,3070.619526
NCA42,OUT046,2492.862869
FDC20,OUT049,1104.842951
DRC49,OUT018,2033.839493
FDX01,OUT013,1942.19374
FDC08,OUT045,3406.735784
FDC02,OUT017,4036.93708
FDK10,OUT045,2731.742459
DRC24,OUT013,2458.166268
FDW16,OUT019,1.87167441
NCU06,OUT018,3253.365944
DRA59,OUT045,2806.474169
FDR24,OUT019,1.87167441
DRL35,OUT018,596.2893102
FDA49,OUT013,1507.576168
NCC55,OUT046,763.0462684
DRD24,OUT019,476.4388765
NCE55,OUT049,2859.456684
FDT33,OUT045,2580.886327
NCT53,OUT013,2616.209021
FDS26,OUT046,3959.914518
FDL22,OUT018,1285.092501
FDP44,OUT017,1830.695817
FDC52,OUT018,2116.172492
FDI53,OUT010,698.2761547
FDZ23,OUT046,2915.589486
NCT18,OUT013,2881.381906
FDR13,OUT046,1909.308076
FDB09,OUT010,190.3939384
FDZ60,OUT013,1825.580586
FDB11,OUT046,3467.761079
FDC10,OUT018,1690.623275
FDW56,OUT035,3157.880589
FDK14,OUT027,2889.735729
DRE27,OUT027,3063.88475
FDA38,OUT017,3778.498971
FDT11,OUT045,2868.863079
FDP15,OUT035,4061.810556
FDV27,OUT035,1638.412075
FDS36,OUT027,3248.117347
FDY40,OUT027,2377.489492
NCF19,OUT049,1050.166862
FDF53,OUT045,2775.579991
FDS14,OUT027,3928.341206
FDE56,OUT046,1152.470774
FDZ19,OUT035,2927.025036
FDZ46,OUT013,1872.240719
FDR16,OUT046,3283.03946
FDG29,OUT018,580.1086881
NCE30,OUT017,3401.528798
FDZ40,OUT046,996.761599
FDG58,OUT018,2200.913424
DRH03,OUT013,1626.14541
FDZ47,OUT045,1589.807495
FDV04,OUT018,2231.392934
FDZ10,OUT018,1782.024629
FDG46,OUT017,1955.362105
NCF07,OUT045,1591.200206
FDY44,OUT035,3169.245345
FDB21,OUT013,3736.280985
FDS20,OUT035,2993.629258
FDS49,OUT049,1471.426412
FDX55,OUT027,4828.996727
NCQ02,OUT018,2647.873796
FDR25,OUT013,4053.759204
DRG39,OUT045,941.9820578
FDB46,OUT046,3290.226081
NCC30,OUT018,2540.328997
FDE58,OUT035,2096.848735
FDC05,OUT019,1268.045356
FDY15,OUT046,2487.180491
FDG14,OUT046,2381.932093
FDL08,OUT049,3812.869384
FDQ47,OUT013,753.5614667
FDN12,OUT035,1958.750071
FDW10,OUT013,2817.600285
FDD02,OUT035,2068.250959
FDX35,OUT010,1683.183586
FDT35,OUT046,2664.752666
DRN47,OUT019,1017.660381
FDB11,OUT010,1630.803898
FDN20,OUT045,2578.478394
FDB59,OUT035,3236.412944
FDJ58,OUT045,2641.80817
FDU60,OUT046,2653.765401
FDS03,OUT049,1280.081548
FDU40,OUT019,1191.846579
DRH15,OUT049,986.3852402
FDD04,OUT027,3746.553718
FDQ01,OUT046,3864.712519
FDF28,OUT035,2169.661535
FDD22,OUT010,13.7998071
FDY19,OUT046,1923.569787
FDN33,OUT035,1714.084652
FDV36,OUT035,2189.642801
FDW01,OUT010,583.0928893
FDJ28,OUT049,3083.651815
FDB17,OUT035,2947.42097
FDM40,OUT049,2345.817736
FDV46,OUT045,2170.539688
FDQ44,OUT049,2042.112206
NCD42,OUT046,772.5664683
DRH37,OUT046,2582.834335
FDR10,OUT018,2316.133866
NCD06,OUT027,2352.277692
FDI53,OUT046,2545.242557
FDG16,OUT035,3479.648474
DRB25,OUT046,1772.676478
FDY09,OUT046,2745.166755
FDX48,OUT045,2358.535752
FDC03,OUT010,1209.544348
FDT47,OUT035,1756.455118
FDW44,OUT027,4131.614203
FDT24,OUT017,1417.452223
FDT12,OUT019,1680.273728
NCS38,OUT035,2006.840093
FDO39,OUT035,2999.800658
FDA13,OUT046,794.0148009
FDO48,OUT035,3544.370962
DRJ01,OUT017,2612.707742
FDD53,OUT018,548.6511336
NCT05,OUT049,3992.36047
FDQ51,OUT045,818.6341271
FDU60,OUT013,2661.402088
FDC59,OUT046,1133.845042
FDP36,OUT035,1131.507903
NCM19,OUT017,1929.172261
FDL16,OUT035,1022.910705
FDE50,OUT018,2667.89224
NCR18,OUT013,905.469997
NCD30,OUT035,1781.704095
FDH31,OUT013,1700.388099
FDD56,OUT019,906.6924279
FDC47,OUT049,3617.761052
FDZ21,OUT045,1524.558807
FDM01,OUT049,1798.424831
FDF24,OUT013,1454.292791
FDW23,OUT017,891.0186292
FDY52,OUT018,854.7645958
DRH37,OUT027,4025.91396
DRO47,OUT027,3312.877013
FDR25,OUT049,4142.801935
FDQ24,OUT027,5278.7797
DRJ51,OUT018,3277.185033
NCU06,OUT035,3675.283005
NCV18,OUT018,1147.482859
NCC06,OUT027,3513.742077
FDZ01,OUT018,1470.265966
FDT14,OUT017,2056.772681
FDD11,OUT019,2036.284591
FDN09,OUT017,3823.240193
NCO18,OUT010,944.8604848
FDZ50,OUT045,2796.013102
FDS44,OUT013,3694.362364
FDI36,OUT045,2997.367189
FDA26,OUT010,1525.103656
NCY53,OUT049,1943.14674
FDF32,OUT049,3182.691636
FDF59,OUT010,208.9453161
FDB20,OUT046,1329.479573
DRH11,OUT035,1202.438968
FDT03,OUT049,2988.486993
NCH06,OUT035,3891.83967
FDR55,OUT049,3018.89215
FDI10,OUT035,2840.817038
FDZ12,OUT045,2189.54291
FDM12,OUT049,3017.951283
DRB25,OUT045,1706.909671
NCS41,OUT013,2882.285596
NCT53,OUT049,2660.925199
NCD55,OUT013,840.1841325
FDY08,OUT049,2353.945224
NCP55,OUT049,1111.051528
FDA33,OUT013,2383.923579
FDQ33,OUT013,2394.836491
FDE45,OUT027,4258.236579
FDT26,OUT013,1998.374073
NCV53,OUT049,3749.576785
FDK60,OUT027,3085.822104
NCJ29,OUT046,1432.771883
FDI15,OUT045,3960.337266
FDX21,OUT013,1850.340541
FDV49,OUT019,2193.838323
DRO59,OUT046,1339.525972
FDZ14,OUT045,1921.132757
FDP32,OUT027,3492.782767
FDC33,OUT017,3176.844645
FDT14,OUT010,142.3410941
NCN54,OUT027,2813.085108
FDR57,OUT027,3911.18254
DRK12,OUT046,703.0652914
FDX52,OUT049,3118.910014
FDX08,OUT010,967.2125071
FDP10,OUT010,1.87167441
NCP50,OUT045,1296.07401
NCL06,OUT013,3984.709872
FDP25,OUT013,3405.933767
FDE53,OUT013,1763.643521
FDL27,OUT017,1285.184646
FDC35,OUT049,3308.82499
DRJ47,OUT010,852.4810865
FDD16,OUT018,1062.32726
NCN42,OUT049,2433.418445
FDC38,OUT027,3590.392698
NCO07,OUT045,3203.462786
FDQ20,OUT049,884.448465
FDI32,OUT046,1859.750989
FDN20,OUT010,838.7455744
DRJ51,OUT027,4972.703415
FDU08,OUT045,1565.499384
DRN37,OUT019,821.047806
FDD05,OUT010,144.7118498
FDW15,OUT046,2365.788648
FDI52,OUT046,2017.379074
DRM11,OUT049,4073.300758
NCO06,OUT045,628.2301294
FDU38,OUT049,3055.54306
FDU59,OUT018,2287.53609
FDJ10,OUT046,2222.948473
FDM13,OUT049,2232.101536
NCJ30,OUT019,829.10094
FDM45,OUT018,1718.73203
FDP36,OUT045,886.2535702
NCD30,OUT010,1.87167441
FDN48,OUT017,1676.94273
FDY32,OUT049,2637.595132
FDU47,OUT046,2264.415249
FDF17,OUT019,1261.384933
FDP34,OUT017,2580.383675
FDA47,OUT049,2671.912464
DRD27,OUT027,3101.513705
FDW38,OUT045,943.8637915
FDZ15,OUT019,145.6026363
FDZ03,OUT027,4368.678333
NCN19,OUT049,3032.702016
FDG02,OUT035,3105.011879
FDS31,OUT035,2993.666435
FDW43,OUT019,1688.815884
FDZ47,OUT010,1.87167441
FDO57,OUT017,2637.504874
NCL07,OUT013,828.7821989
NCV42,OUT013,1852.222275
FDP40,OUT017,1945.39006
FDP48,OUT019,1068.121158
FDH21,OUT017,2628.962718
NCP02,OUT049,1186.761283
FDK24,OUT049,985.4071963
FDC41,OUT045,1243.242477
FDF08,OUT017,1568.345533
FDO49,OUT017,1080.970782
FDS56,OUT027,5419.663788
FDX46,OUT018,843.3626623
FDQ07,OUT013,3421.136345
FDC32,OUT010,1.87167441
FDT21,OUT019,1973.443837
FDG58,OUT045,2389.015263
FDW14,OUT049,1560.871679
DRA12,OUT027,3692.217942
FDV27,OUT013,1535.195901
DRD25,OUT013,1876.004186
DRF48,OUT027,4355.320311
FDX24,OUT017,1660.724931
DRJ51,OUT046,3526.764012
FDE45,OUT045,2743.670591
FDE14,OUT046,1686.542834
FDG53,OUT045,2144.801688
FDT08,OUT046,2369.100271
DRC27,OUT027,5221.695678
FDG20,OUT035,2911.748104
FDC21,OUT046,1788.8571
FDV31,OUT018,2511.768397
FDB58,OUT045,2187.661177
FDV23,OUT046,2021.631564
FDA25,OUT019,1.87167441
FDC15,OUT046,2508.139802
FDU47,OUT049,2315.338225
FDE23,OUT013,935.4233084
FDS08,OUT013,2800.441619
FDW03,OUT027,3181.96497
FDJ60,OUT018,2312.74789
FDM34,OUT017,2184.298747
FDW33,OUT013,1777.942409
FDZ40,OUT013,1045.865062
FDE33,OUT018,1129.457681
NCC06,OUT010,229.4156047
FDU11,OUT046,1947.351698
FDL44,OUT017,2666.554496
NCZ29,OUT017,2153.893591
FDG28,OUT010,1904.970784
FDL12,OUT018,828.5747519
FDD52,OUT017,1893.951239
FDO15,OUT013,1301.443393
NCN29,OUT027,2395.13718
FDW36,OUT013,1809.888986
FDB21,OUT046,3671.448744
FDZ28,OUT013,2111.675604
FDY10,OUT035,2023.998759
DRG39,OUT017,1095.232493
FDN28,OUT013,1737.490854
FDV15,OUT035,1878.825005
DRI13,OUT035,3497.258985
FDH20,OUT046,1613.203836
FDY51,OUT013,3418.765589
FDE16,OUT013,3240.252547
FDX40,OUT018,508.1995784
FDC48,OUT018,1129.383327
FDS14,OUT046,2469.532803
FDX56,OUT017,3321.077532
FDI10,OUT046,2687.067512
FDI14,OUT013,2304.450358
DRM48,OUT013,782.1220663
NCH07,OUT027,3958.820716
FDY26,OUT013,3282.133991
FDD02,OUT027,3391.89839
FDM12,OUT046,2929.851197
DRF01,OUT010,483.6012239
FDV36,OUT046,2048.762275
DRI59,OUT013,3464.9367
FDV03,OUT018,2215.701334
FDO39,OUT017,2952.123315
NCB07,OUT018,2805.953727
FDH38,OUT027,3348.54988
FDZ13,OUT035,1091.960037
NCZ30,OUT046,1988.818475
NCA06,OUT035,891.5468176
FDB04,OUT049,1573.251656
FDN50,OUT013,1598.977523
NCG06,OUT049,4003.762404
NCY17,OUT018,621.0492653
FDC23,OUT046,2796.116554
FDK33,OUT049,3367.338901
FDR03,OUT049,3309.314012
FDZ07,OUT045,1072.405078
FDO38,OUT013,1391.452036
FDS59,OUT046,1786.449167
DRM11,OUT019,2146.726345
FDX52,OUT027,4469.599887
DRJ35,OUT018,826.6558411
NCP53,OUT046,3662.943765
FDW15,OUT019,555.9120981
DRI47,OUT045,2224.801109
DRZ11,OUT035,2144.412558
FDS02,OUT013,3075.586548
DRD49,OUT018,3382.848098
FDW38,OUT049,1082.001907
FDR21,OUT019,972.9191593
FDE40,OUT013,1180.125905
FDI02,OUT045,1754.473493
FDQ04,OUT045,735.8121058
FDY14,OUT017,4129.8055
NCT54,OUT046,1621.331324
DRD25,OUT017,1935.832684
DRE01,OUT045,3628.071137
FDJ12,OUT010,1394.717812
NCZ05,OUT049,1816.524364
DRB25,OUT019,1.87167441
NCC31,OUT045,2417.61304
FDM16,OUT045,1249.940077
DRG11,OUT049,1847.418542
FDV24,OUT027,3816.469563
FDV43,OUT046,876.3478001
FDG05,OUT018,2196.134735
FDV23,OUT010,174.6651611
FDI58,OUT018,1293.145635
FDQ11,OUT017,4025.083301
FDC05,OUT027,4513.852087
FDF40,OUT013,3812.405407
FDU02,OUT018,3236.6963
FDT32,OUT013,2936.057996
NCF06,OUT017,4067.94279
FDT46,OUT013,1002.55373
FDR58,OUT010,1.87167441
FDY04,OUT046,2560.934157
FDT58,OUT045,2556.089194
FDE46,OUT049,2506.268422
DRH11,OUT017,1137.602959
DRI51,OUT046,2686.126645
FDC35,OUT017,3276.750978
FDP45,OUT035,3995.169157
FDC45,OUT017,2754.080851
FDU01,OUT045,2802.184502
FDJ53,OUT010,133.2727391
FDJ46,OUT017,2818.351495
FDX07,OUT013,2915.662061
NCI30,OUT049,3879.096116
FDE47,OUT027,3461.851411
FDV48,OUT045,1288.961743
FDN16,OUT019,1.87167441
FDM52,OUT013,2359.615469
FDA32,OUT027,4797.57635
FDH05,OUT017,3649.016818
FDW25,OUT010,1.87167441
FDQ09,OUT046,1871.190099
NCM17,OUT010,1.87167441
DRM59,OUT046,2444.810025
FDV47,OUT027,2889.209529
DRE15,OUT035,1446.089166
FDS25,OUT010,1.87167441
NCZ05,OUT018,1471.695855
NCV05,OUT019,640.1640082
DRM37,OUT046,3050.754018
FDV58,OUT027,4467.643799
FDN22,OUT027,5303.08781
NCO06,OUT049,796.3959103
FDT56,OUT019,1.87167441
FDM02,OUT013,1529.024501
FDA09,OUT046,2821.817376
NCC06,OUT035,2194.384313
NCL54,OUT049,2850.425506
NCB55,OUT017,1183.285048
FDB12,OUT017,1839.726995
NCA54,OUT049,2890.839885
NCS38,OUT049,1988.376984
FDC02,OUT049,4044.702981
FDK44,OUT019,910.5302495
FDE16,OUT035,3349.188276
NCS05,OUT035,2278.184378
FDZ59,OUT045,2554.207461
FDI20,OUT017,3379.62862
FDQ14,OUT046,2396.268159
FDF53,OUT017,2927.400537
FDW25,OUT017,1551.713066
NCQ43,OUT010,1.87167441
FDX52,OUT013,3018.428172
FDE28,OUT045,3435.259206
FDN15,OUT017,2315.21079
FDO28,OUT017,2041.984771
FDQ33,OUT045,2331.442219
FDM22,OUT010,1.87167441
FDJ03,OUT017,1030.472828
FDI16,OUT045,935.7734805
FDI09,OUT027,5128.864435
FDX55,OUT013,3383.544567
FDS23,OUT027,3523.262277
DRC12,OUT045,2911.233545
FDH41,OUT049,3418.777722
FDN01,OUT013,2768.984064
FDV55,OUT045,2225.252954
NCJ19,OUT013,1074.877507
NCY29,OUT010,1.87167441
FDP03,OUT018,1732.504719
FDZ52,OUT045,1749.731982
FDH31,OUT010,1.87167441
FDQ19,OUT018,3428.530187
FDS15,OUT035,1898.769094
FDN32,OUT017,2945.914738
FDH32,OUT049,1741.340809
FDF33,OUT017,1902.56775
FDJ22,OUT046,2961.723419
FDG56,OUT010,1.87167441
FDC05,OUT046,3040.744796
FDK09,OUT013,3521.079855
NCV29,OUT045,2696.032415
NCC43,OUT019,2009.153881
NCA42,OUT049,2573.813511
FDC10,OUT046,1934.482699
FDC16,OUT013,1522.364079
NCL17,OUT013,2280.594092
FDA51,OUT035,2020.198114
FDW01,OUT017,2516.113031
NCF30,OUT045,1997.783378
FDN49,OUT013,867.3891975
FDY20,OUT045,1454.605786
FDC15,OUT045,2408.055663
FDY24,OUT046,1002.481154
NCG43,OUT017,1686.46293
FDA48,OUT013,3457.824433
NCF55,OUT017,862.0061847
FDL38,OUT049,1615.170277
NCQ29,OUT018,3676.996251
FDC34,OUT017,2578.012919
FDP36,OUT027,2432.277112
FDN50,OUT010,1.87167441
FDO23,OUT049,1682.752543
FDT56,OUT013,1101.556373
FDT13,OUT027,4385.799822
FDZ03,OUT013,2951.82395
FDQ03,OUT010,1769.280053
FDU44,OUT045,2479.927595
FDD03,OUT049,3635.786231
NCH30,OUT013,1874.574297
FDS60,OUT010,973.4210845
FDG08,OUT046,2694.705978
FDX38,OUT017,1015.722095
FDD22,OUT017,1959.688949
FDW51,OUT013,3292.595058
FDL09,OUT017,2759.385739
FDZ60,OUT045,1713.570093
NCH07,OUT046,2515.741091
NCQ41,OUT049,3148.900503
FDW04,OUT049,2164.444916
FDI08,OUT027,5250.708122
FDR19,OUT019,533.5600758
FDV13,OUT046,1470.852682
FDB52,OUT017,4006.042902
FDZ48,OUT027,3286.687169
NCO14,OUT049,985.8962183
FDZ50,OUT013,2908.023595
FDN27,OUT019,99.8833706
FDQ60,OUT013,2012.183939
FDR49,OUT017,998.5634285
DRJ35,OUT027,2582.229555
DRI49,OUT017,1510.320644
FDB47,OUT017,3339.62891
FDP37,OUT010,211.7679167
FDR26,OUT049,2851.818218
FDY31,OUT019,511.1336993
FDC11,OUT045,1449.864274
DRP47,OUT035,3966.082358
NCY54,OUT018,2424.619533
FDR27,OUT046,2134.444074
FDQ21,OUT019,184.1724578
NCQ29,OUT035,4131.800755
FDJ02,OUT046,2342.458582
FDE21,OUT018,1609.682987
FDM39,OUT046,2787.989066
FDZ01,OUT017,1791.599796
NCB19,OUT018,1209.871769
FDU03,OUT046,2838.449843
FDP27,OUT049,3018.403128
DRF01,OUT045,2249.072042
FDM03,OUT049,1872.215674
FDV01,OUT046,2466.710203
FDS16,OUT046,2328.648716
FDO45,OUT035,1660.34943
NCX06,OUT035,2971.729081
FDP13,OUT046,796.8374014
NCR38,OUT018,3587.550984
FDA01,OUT013,1092.488018
FDT26,OUT017,2023.885238
FDD44,OUT027,5384.479943
FDB26,OUT013,1039.20464
FDP45,OUT019,2008.664859
NCP55,OUT046,1048.689442
FDT23,OUT017,1448.420756
FDO51,OUT045,762.0019498
FDA44,OUT046,1059.150509
NCJ31,OUT018,3408.059898
FDX37,OUT045,1592.17825
NCD18,OUT049,3612.00432
FDN40,OUT027,3893.609206
FDL33,OUT017,3123.486913
DRF48,OUT035,3080.289101
FDW08,OUT035,1888.308028
FDX39,OUT018,3022.547569
FDB38,OUT049,2640.040242
FDY46,OUT018,2638.353597
NCB06,OUT049,2598.573466
FDA34,OUT035,2856.056793
FDA35,OUT045,1892.986825
FDQ07,OUT035,3518.632963
FDU32,OUT045,1916.354068
FDU26,OUT013,2001.722872
FDU13,OUT010,498.3519572
FDO09,OUT035,4155.582666
FDW03,OUT019,1.87167441
FDB38,OUT013,2565.296399
FDL26,OUT010,617.8248891
NCN43,OUT045,1938.254246
FDH08,OUT045,3475.785116
NCC31,OUT019,680.6527406
FDH14,OUT035,2380.987666
FDL40,OUT017,1743.584129
FDD20,OUT035,2142.493647
NCV53,OUT035,3823.805559
FDD16,OUT045,1220.401433
FDP24,OUT035,2102.042092
FDQ25,OUT045,2642.749037
FDM38,OUT035,1142.909836
NCT18,OUT010,971.0131517
FDM34,OUT049,2227.81187
DRH37,OUT010,783.0542639
NCE07,OUT013,2319.690113
FDG12,OUT013,1969.287274
FDB59,OUT010,1239.986681
FDS10,OUT018,2538.861931
FDN21,OUT010,712.5750431
FDM02,OUT045,1434.172674
FDO44,OUT049,1938.405229
NCN17,OUT017,1799.27544
FDH16,OUT018,1291.301079
FDL44,OUT046,2533.314425
FDY47,OUT017,2169.548014
DRI39,OUT046,1026.263065
NCX54,OUT018,1469.739767
FDE59,OUT046,758.304757
FDO46,OUT045,2867.885035
DRE13,OUT046,1498.509592
FDW14,OUT013,1537.603834
FDF35,OUT046,1781.255811
FDO50,OUT019,1.87167441
DRF49,OUT017,1979.670215
FDT60,OUT049,2131.669004
FDP38,OUT045,866.2351265
FDA31,OUT027,4158.255892
FDY52,OUT010,1.87167441
FDD03,OUT027,5006.494548
FDN52,OUT018,1197.454615
FDU20,OUT010,113.2542953
FDD22,OUT035,1958.750071
NCB55,OUT019,1.87167441
FDN27,OUT045,1871.161002
FDD16,OUT013,1363.86948
FDW48,OUT046,1368.990261
DRN35,OUT045,671.0896175
FDX25,OUT049,2916.540707
DRD49,OUT049,3713.377719
FDE21,OUT019,60.82452711
FDN44,OUT035,2654.213685
DRC01,OUT049,1012.50073
NCK30,OUT046,3848.531897
FDU39,OUT013,1109.157662
FDB49,OUT013,1680.858677
FDS12,OUT045,1969.185601
FDR57,OUT018,2219.953824
FDX22,OUT027,4678.518086
FDC60,OUT013,1560.9339
NCE42,OUT049,3658.175431
NCK42,OUT049,3424.008255
DRE01,OUT017,3808.48946
FDE57,OUT018,1996.69956
DRK59,OUT019,1775.43855
FDB10,OUT027,5058.385214
FDQ25,OUT046,2722.814733
FDY26,OUT017,3343.392377
FDG28,OUT049,3815.729162
FDM14,OUT049,1882.676741
NCH29,OUT049,1744.652431
FDD48,OUT049,1975.507984
FDC17,OUT045,3178.250986
DRH49,OUT027,2867.798374
FDN44,OUT018,2269.473734
FDC29,OUT045,1800.192759
DRK01,OUT019,1.87167441
FDD48,OUT017,1969.171972
FDB59,OUT013,3113.178326
FDY45,OUT010,2019.665028
FDX60,OUT035,1500.350588
FDT09,OUT010,283.6770264
DRB24,OUT018,2173.293691
FDL13,OUT035,3700.005783
FDN16,OUT035,1852.146139
FDK57,OUT013,2002.663739
FDO22,OUT027,2838.296908
FDC57,OUT010,1183.843526
FDZ13,OUT027,2398.448802
FDW27,OUT013,2484.356112
FDX10,OUT049,852.6134199
FDY08,OUT018,1986.238493
FDA49,OUT017,1567.404666
FDC32,OUT018,1327.951989
FDO04,OUT035,1150.96297
NCZ54,OUT013,2563.340311
FDY40,OUT045,852.9142821
FDW36,OUT045,1706.457826
FDE11,OUT017,2959.724604
DRE37,OUT045,2873.60459
NCK19,OUT017,3097.786091
FDT19,OUT035,2886.084459
FDE56,OUT045,1049.526857
FDZ57,OUT010,214.6276944
FDB35,OUT035,1716.04074
FDF09,OUT010,1.87167441
FDO34,OUT046,2653.313556
FDA55,OUT046,3461.589679
NCM18,OUT035,1254.744302
FDJ20,OUT019,185.0761476
DRQ35,OUT019,226.5429239
FDG02,OUT013,2990.356594
NCU29,OUT018,2046.182293
FDL27,OUT027,2597.883978
NCA54,OUT035,2945.050215
FDJ32,OUT035,1279.541434
FDB21,OUT019,1887.310193
FDR46,OUT035,2472.38902
FDZ32,OUT046,1748.405545
DRF36,OUT017,3045.406403
NCU54,OUT017,3336.28011
